"","id","trial","word_class","target_word","correct","age","sex","source"
"30","vie6u5cf",30,"noun","orchidee",FALSE,3.23066392881588,"m","lg"
"31","vie6u5cf",31,"verb","schwanken",FALSE,3.23066392881588,"m","lg"
"32","vie6u5cf",32,"noun","zucchini",FALSE,3.23066392881588,"m","lg"
"33","vie6u5cf",33,"verb","tuermen",TRUE,3.23066392881588,"m","lg"
"34","vie6u5cf",34,"verb","befreien",FALSE,3.23066392881588,"m","lg"
"35","vie6u5cf",35,"noun","kajak",TRUE,3.23066392881588,"m","lg"
"36","vie6u5cf",36,"verb","abseilen",FALSE,3.23066392881588,"m","lg"
"37","vie6u5cf",37,"verb","tuscheln",FALSE,3.23066392881588,"m","lg"
"38","vie6u5cf",38,"noun","hummer",TRUE,3.23066392881588,"m","lg"
"39","vie6u5cf",39,"noun","nelke",FALSE,3.23066392881588,"m","lg"
"40","vie6u5cf",40,"verb","betrachten",TRUE,3.23066392881588,"m","lg"
"41","vie6u5cf",41,"noun","flunder",TRUE,3.23066392881588,"m","lg"
"42","vie6u5cf",42,"noun","cello",TRUE,3.23066392881588,"m","lg"
"43","1F6K67kS",1,"noun","auge",TRUE,4.27104722792608,"w","lg"
"44","1F6K67kS",2,"verb","schweben",TRUE,4.27104722792608,"w","lg"
"45","1F6K67kS",3,"noun","moehre",TRUE,4.27104722792608,"w","lg"
"46","1F6K67kS",4,"noun","ameise",TRUE,4.27104722792608,"w","lg"
"47","1F6K67kS",5,"verb","jonglieren",TRUE,4.27104722792608,"w","lg"
"48","1F6K67kS",6,"noun","elch",TRUE,4.27104722792608,"w","lg"
"49","1F6K67kS",7,"noun","chor",TRUE,4.27104722792608,"w","lg"
"50","1F6K67kS",8,"verb","torkeln",TRUE,4.27104722792608,"w","lg"
"51","1F6K67kS",9,"verb","studieren",FALSE,4.27104722792608,"w","lg"
"52","1F6K67kS",10,"verb","operieren",TRUE,4.27104722792608,"w","lg"
"53","1F6K67kS",11,"noun","ventilator",TRUE,4.27104722792608,"w","lg"
"54","1F6K67kS",12,"verb","waehlen",FALSE,4.27104722792608,"w","lg"
"55","1F6K67kS",13,"noun","rucola",TRUE,4.27104722792608,"w","lg"
"56","1F6K67kS",14,"verb","scheren",TRUE,4.27104722792608,"w","lg"
"57","1F6K67kS",15,"noun","giraffe",TRUE,4.27104722792608,"w","lg"
"58","1F6K67kS",16,"noun","palme",TRUE,4.27104722792608,"w","lg"
"59","1F6K67kS",17,"verb","tadeln",FALSE,4.27104722792608,"w","lg"
"60","1F6K67kS",18,"noun","ananas",TRUE,4.27104722792608,"w","lg"
"61","1F6K67kS",19,"verb","empfangen",TRUE,4.27104722792608,"w","lg"
"62","1F6K67kS",20,"verb","verloben",FALSE,4.27104722792608,"w","lg"
"63","1F6K67kS",21,"noun","ozean",FALSE,4.27104722792608,"w","lg"
"64","1F6K67kS",22,"verb","faulenzen",TRUE,4.27104722792608,"w","lg"
"65","1F6K67kS",23,"noun","gazelle",FALSE,4.27104722792608,"w","lg"
"66","1F6K67kS",24,"verb","liefern",TRUE,4.27104722792608,"w","lg"
"67","1F6K67kS",25,"noun","pfifferling",TRUE,4.27104722792608,"w","lg"
"68","1F6K67kS",26,"verb","dekorieren",TRUE,4.27104722792608,"w","lg"
"69","1F6K67kS",27,"verb","bekennen",FALSE,4.27104722792608,"w","lg"
"70","1F6K67kS",28,"noun","ruine",TRUE,4.27104722792608,"w","lg"
"71","1F6K67kS",29,"noun","labyrinth",FALSE,4.27104722792608,"w","lg"
"72","1F6K67kS",30,"noun","orchidee",FALSE,4.27104722792608,"w","lg"
"73","1F6K67kS",31,"verb","schwanken",FALSE,4.27104722792608,"w","lg"
"74","1F6K67kS",32,"noun","zucchini",TRUE,4.27104722792608,"w","lg"
"75","1F6K67kS",33,"verb","tuermen",FALSE,4.27104722792608,"w","lg"
"76","1F6K67kS",34,"verb","befreien",TRUE,4.27104722792608,"w","lg"
"77","1F6K67kS",35,"noun","kajak",FALSE,4.27104722792608,"w","lg"
"78","1F6K67kS",36,"verb","abseilen",TRUE,4.27104722792608,"w","lg"
"79","1F6K67kS",37,"verb","tuscheln",FALSE,4.27104722792608,"w","lg"
"80","1F6K67kS",38,"noun","hummer",TRUE,4.27104722792608,"w","lg"
"81","1F6K67kS",39,"noun","nelke",FALSE,4.27104722792608,"w","lg"
"82","1F6K67kS",40,"verb","betrachten",FALSE,4.27104722792608,"w","lg"
"83","1F6K67kS",41,"noun","flunder",FALSE,4.27104722792608,"w","lg"
"84","1F6K67kS",42,"noun","cello",FALSE,4.27104722792608,"w","lg"
"85","1wxZaYFP",1,"noun","auge",TRUE,5.22929500342231,"w","lg"
"86","1wxZaYFP",2,"verb","schweben",TRUE,5.22929500342231,"w","lg"
"87","1wxZaYFP",3,"noun","moehre",TRUE,5.22929500342231,"w","lg"
"88","1wxZaYFP",4,"noun","ameise",TRUE,5.22929500342231,"w","lg"
"89","1wxZaYFP",5,"verb","jonglieren",TRUE,5.22929500342231,"w","lg"
"90","1wxZaYFP",6,"noun","elch",TRUE,5.22929500342231,"w","lg"
"91","1wxZaYFP",7,"noun","chor",FALSE,5.22929500342231,"w","lg"
"92","1wxZaYFP",8,"verb","torkeln",TRUE,5.22929500342231,"w","lg"
"93","1wxZaYFP",9,"verb","studieren",FALSE,5.22929500342231,"w","lg"
"94","1wxZaYFP",10,"verb","operieren",TRUE,5.22929500342231,"w","lg"
"95","1wxZaYFP",11,"noun","ventilator",TRUE,5.22929500342231,"w","lg"
"96","1wxZaYFP",12,"verb","waehlen",TRUE,5.22929500342231,"w","lg"
"97","1wxZaYFP",13,"noun","rucola",FALSE,5.22929500342231,"w","lg"
"98","1wxZaYFP",14,"verb","scheren",TRUE,5.22929500342231,"w","lg"
"99","1wxZaYFP",15,"noun","giraffe",TRUE,5.22929500342231,"w","lg"
"100","1wxZaYFP",16,"noun","palme",TRUE,5.22929500342231,"w","lg"
"101","1wxZaYFP",17,"verb","tadeln",FALSE,5.22929500342231,"w","lg"
"102","1wxZaYFP",18,"noun","ananas",TRUE,5.22929500342231,"w","lg"
"103","1wxZaYFP",19,"verb","empfangen",TRUE,5.22929500342231,"w","lg"
"104","1wxZaYFP",20,"verb","verloben",FALSE,5.22929500342231,"w","lg"
"105","1wxZaYFP",21,"noun","ozean",TRUE,5.22929500342231,"w","lg"
"106","1wxZaYFP",22,"verb","faulenzen",TRUE,5.22929500342231,"w","lg"
"107","1wxZaYFP",23,"noun","gazelle",FALSE,5.22929500342231,"w","lg"
"108","1wxZaYFP",24,"verb","liefern",TRUE,5.22929500342231,"w","lg"
"109","1wxZaYFP",25,"noun","pfifferling",TRUE,5.22929500342231,"w","lg"
"110","1wxZaYFP",26,"verb","dekorieren",TRUE,5.22929500342231,"w","lg"
"111","1wxZaYFP",27,"verb","bekennen",FALSE,5.22929500342231,"w","lg"
"112","1wxZaYFP",28,"noun","ruine",TRUE,5.22929500342231,"w","lg"
"113","1wxZaYFP",29,"noun","labyrinth",TRUE,5.22929500342231,"w","lg"
"114","1wxZaYFP",30,"noun","orchidee",FALSE,5.22929500342231,"w","lg"
"115","1wxZaYFP",31,"verb","schwanken",FALSE,5.22929500342231,"w","lg"
"116","1wxZaYFP",32,"noun","zucchini",FALSE,5.22929500342231,"w","lg"
"117","1wxZaYFP",33,"verb","tuermen",FALSE,5.22929500342231,"w","lg"
"118","1wxZaYFP",34,"verb","befreien",TRUE,5.22929500342231,"w","lg"
"119","1wxZaYFP",35,"noun","kajak",FALSE,5.22929500342231,"w","lg"
"120","1wxZaYFP",36,"verb","abseilen",TRUE,5.22929500342231,"w","lg"
"121","1wxZaYFP",37,"verb","tuscheln",FALSE,5.22929500342231,"w","lg"
"122","1wxZaYFP",38,"noun","hummer",TRUE,5.22929500342231,"w","lg"
"123","1wxZaYFP",39,"noun","nelke",TRUE,5.22929500342231,"w","lg"
"124","1wxZaYFP",40,"verb","betrachten",FALSE,5.22929500342231,"w","lg"
"125","1wxZaYFP",41,"noun","flunder",TRUE,5.22929500342231,"w","lg"
"126","1wxZaYFP",42,"noun","cello",FALSE,5.22929500342231,"w","lg"
"127","2S6zsJDR",1,"noun","auge",TRUE,6.25872689938398,"w","lg"
"128","2S6zsJDR",2,"verb","schweben",TRUE,6.25872689938398,"w","lg"
"129","2S6zsJDR",3,"noun","moehre",TRUE,6.25872689938398,"w","lg"
"130","2S6zsJDR",4,"noun","ameise",TRUE,6.25872689938398,"w","lg"
"131","2S6zsJDR",5,"verb","jonglieren",TRUE,6.25872689938398,"w","lg"
"132","2S6zsJDR",6,"noun","elch",TRUE,6.25872689938398,"w","lg"
"133","2S6zsJDR",7,"noun","chor",TRUE,6.25872689938398,"w","lg"
"134","2S6zsJDR",8,"verb","torkeln",TRUE,6.25872689938398,"w","lg"
"135","2S6zsJDR",9,"verb","studieren",FALSE,6.25872689938398,"w","lg"
"136","2S6zsJDR",10,"verb","operieren",TRUE,6.25872689938398,"w","lg"
"137","2S6zsJDR",11,"noun","ventilator",TRUE,6.25872689938398,"w","lg"
"138","2S6zsJDR",12,"verb","waehlen",FALSE,6.25872689938398,"w","lg"
"139","2S6zsJDR",13,"noun","rucola",FALSE,6.25872689938398,"w","lg"
"140","2S6zsJDR",14,"verb","scheren",TRUE,6.25872689938398,"w","lg"
"141","2S6zsJDR",15,"noun","giraffe",TRUE,6.25872689938398,"w","lg"
"142","2S6zsJDR",16,"noun","palme",TRUE,6.25872689938398,"w","lg"
"143","2S6zsJDR",17,"verb","tadeln",FALSE,6.25872689938398,"w","lg"
"144","2S6zsJDR",18,"noun","ananas",TRUE,6.25872689938398,"w","lg"
"145","2S6zsJDR",19,"verb","empfangen",FALSE,6.25872689938398,"w","lg"
"146","2S6zsJDR",20,"verb","verloben",FALSE,6.25872689938398,"w","lg"
"147","2S6zsJDR",21,"noun","ozean",TRUE,6.25872689938398,"w","lg"
"148","2S6zsJDR",22,"verb","faulenzen",TRUE,6.25872689938398,"w","lg"
"149","2S6zsJDR",23,"noun","gazelle",FALSE,6.25872689938398,"w","lg"
"150","2S6zsJDR",24,"verb","liefern",TRUE,6.25872689938398,"w","lg"
"151","2S6zsJDR",25,"noun","pfifferling",FALSE,6.25872689938398,"w","lg"
"152","2S6zsJDR",26,"verb","dekorieren",TRUE,6.25872689938398,"w","lg"
"153","2S6zsJDR",27,"verb","bekennen",FALSE,6.25872689938398,"w","lg"
"154","2S6zsJDR",28,"noun","ruine",TRUE,6.25872689938398,"w","lg"
"155","2S6zsJDR",29,"noun","labyrinth",TRUE,6.25872689938398,"w","lg"
"156","2S6zsJDR",30,"noun","orchidee",TRUE,6.25872689938398,"w","lg"
"157","2S6zsJDR",31,"verb","schwanken",TRUE,6.25872689938398,"w","lg"
"158","2S6zsJDR",32,"noun","zucchini",TRUE,6.25872689938398,"w","lg"
"159","2S6zsJDR",33,"verb","tuermen",TRUE,6.25872689938398,"w","lg"
"160","2S6zsJDR",34,"verb","befreien",TRUE,6.25872689938398,"w","lg"
"161","2S6zsJDR",35,"noun","kajak",TRUE,6.25872689938398,"w","lg"
"162","2S6zsJDR",36,"verb","abseilen",TRUE,6.25872689938398,"w","lg"
"163","2S6zsJDR",37,"verb","tuscheln",TRUE,6.25872689938398,"w","lg"
"164","2S6zsJDR",38,"noun","hummer",TRUE,6.25872689938398,"w","lg"
"165","2S6zsJDR",39,"noun","nelke",FALSE,6.25872689938398,"w","lg"
"166","2S6zsJDR",40,"verb","betrachten",FALSE,6.25872689938398,"w","lg"
"167","2S6zsJDR",41,"noun","flunder",FALSE,6.25872689938398,"w","lg"
"168","2S6zsJDR",42,"noun","cello",FALSE,6.25872689938398,"w","lg"
"169","2vVEzKD7",1,"noun","auge",TRUE,5.38261464750171,"m","lg"
"170","2vVEzKD7",2,"verb","schweben",TRUE,5.38261464750171,"m","lg"
"171","2vVEzKD7",3,"noun","moehre",TRUE,5.38261464750171,"m","lg"
"172","2vVEzKD7",4,"noun","ameise",TRUE,5.38261464750171,"m","lg"
"173","2vVEzKD7",5,"verb","jonglieren",TRUE,5.38261464750171,"m","lg"
"174","2vVEzKD7",6,"noun","elch",TRUE,5.38261464750171,"m","lg"
"175","2vVEzKD7",7,"noun","chor",TRUE,5.38261464750171,"m","lg"
"176","2vVEzKD7",8,"verb","torkeln",TRUE,5.38261464750171,"m","lg"
"177","2vVEzKD7",9,"verb","studieren",FALSE,5.38261464750171,"m","lg"
"178","2vVEzKD7",10,"verb","operieren",TRUE,5.38261464750171,"m","lg"
"179","2vVEzKD7",11,"noun","ventilator",TRUE,5.38261464750171,"m","lg"
"180","2vVEzKD7",12,"verb","waehlen",FALSE,5.38261464750171,"m","lg"
"181","2vVEzKD7",13,"noun","rucola",TRUE,5.38261464750171,"m","lg"
"182","2vVEzKD7",14,"verb","scheren",TRUE,5.38261464750171,"m","lg"
"183","2vVEzKD7",15,"noun","giraffe",TRUE,5.38261464750171,"m","lg"
"184","2vVEzKD7",16,"noun","palme",TRUE,5.38261464750171,"m","lg"
"185","2vVEzKD7",17,"verb","tadeln",FALSE,5.38261464750171,"m","lg"
"186","2vVEzKD7",18,"noun","ananas",TRUE,5.38261464750171,"m","lg"
"187","2vVEzKD7",19,"verb","empfangen",TRUE,5.38261464750171,"m","lg"
"188","2vVEzKD7",20,"verb","verloben",FALSE,5.38261464750171,"m","lg"
"189","2vVEzKD7",21,"noun","ozean",FALSE,5.38261464750171,"m","lg"
"190","2vVEzKD7",22,"verb","faulenzen",TRUE,5.38261464750171,"m","lg"
"191","2vVEzKD7",23,"noun","gazelle",FALSE,5.38261464750171,"m","lg"
"192","2vVEzKD7",24,"verb","liefern",TRUE,5.38261464750171,"m","lg"
"193","2vVEzKD7",25,"noun","pfifferling",TRUE,5.38261464750171,"m","lg"
"194","2vVEzKD7",26,"verb","dekorieren",TRUE,5.38261464750171,"m","lg"
"195","2vVEzKD7",27,"verb","bekennen",FALSE,5.38261464750171,"m","lg"
"196","2vVEzKD7",28,"noun","ruine",TRUE,5.38261464750171,"m","lg"
"197","2vVEzKD7",29,"noun","labyrinth",TRUE,5.38261464750171,"m","lg"
"198","2vVEzKD7",30,"noun","orchidee",FALSE,5.38261464750171,"m","lg"
"199","2vVEzKD7",31,"verb","schwanken",FALSE,5.38261464750171,"m","lg"
"200","2vVEzKD7",32,"noun","zucchini",TRUE,5.38261464750171,"m","lg"
"201","2vVEzKD7",33,"verb","tuermen",TRUE,5.38261464750171,"m","lg"
"202","2vVEzKD7",34,"verb","befreien",TRUE,5.38261464750171,"m","lg"
"203","2vVEzKD7",35,"noun","kajak",FALSE,5.38261464750171,"m","lg"
"204","2vVEzKD7",36,"verb","abseilen",TRUE,5.38261464750171,"m","lg"
"205","2vVEzKD7",37,"verb","tuscheln",FALSE,5.38261464750171,"m","lg"
"206","2vVEzKD7",38,"noun","hummer",TRUE,5.38261464750171,"m","lg"
"207","2vVEzKD7",39,"noun","nelke",FALSE,5.38261464750171,"m","lg"
"208","2vVEzKD7",40,"verb","betrachten",FALSE,5.38261464750171,"m","lg"
"209","2vVEzKD7",41,"noun","flunder",TRUE,5.38261464750171,"m","lg"
"210","2vVEzKD7",42,"noun","cello",FALSE,5.38261464750171,"m","lg"
"211","3sY63SUJ",1,"noun","auge",TRUE,5.20465434633812,"m","lg"
"212","3sY63SUJ",2,"verb","schweben",TRUE,5.20465434633812,"m","lg"
"213","3sY63SUJ",3,"noun","moehre",TRUE,5.20465434633812,"m","lg"
"214","3sY63SUJ",4,"noun","ameise",TRUE,5.20465434633812,"m","lg"
"215","3sY63SUJ",5,"verb","jonglieren",TRUE,5.20465434633812,"m","lg"
"216","3sY63SUJ",6,"noun","elch",TRUE,5.20465434633812,"m","lg"
"217","3sY63SUJ",7,"noun","chor",TRUE,5.20465434633812,"m","lg"
"218","3sY63SUJ",8,"verb","torkeln",TRUE,5.20465434633812,"m","lg"
"219","3sY63SUJ",9,"verb","studieren",FALSE,5.20465434633812,"m","lg"
"220","3sY63SUJ",10,"verb","operieren",TRUE,5.20465434633812,"m","lg"
"221","3sY63SUJ",11,"noun","ventilator",TRUE,5.20465434633812,"m","lg"
"222","3sY63SUJ",12,"verb","waehlen",TRUE,5.20465434633812,"m","lg"
"223","3sY63SUJ",13,"noun","rucola",FALSE,5.20465434633812,"m","lg"
"224","3sY63SUJ",14,"verb","scheren",TRUE,5.20465434633812,"m","lg"
"225","3sY63SUJ",15,"noun","giraffe",TRUE,5.20465434633812,"m","lg"
"226","3sY63SUJ",16,"noun","palme",TRUE,5.20465434633812,"m","lg"
"227","3sY63SUJ",17,"verb","tadeln",TRUE,5.20465434633812,"m","lg"
"228","3sY63SUJ",18,"noun","ananas",TRUE,5.20465434633812,"m","lg"
"229","3sY63SUJ",19,"verb","empfangen",FALSE,5.20465434633812,"m","lg"
"230","3sY63SUJ",20,"verb","verloben",TRUE,5.20465434633812,"m","lg"
"231","3sY63SUJ",21,"noun","ozean",FALSE,5.20465434633812,"m","lg"
"232","3sY63SUJ",22,"verb","faulenzen",TRUE,5.20465434633812,"m","lg"
"233","3sY63SUJ",23,"noun","gazelle",TRUE,5.20465434633812,"m","lg"
"234","3sY63SUJ",24,"verb","liefern",TRUE,5.20465434633812,"m","lg"
"235","3sY63SUJ",25,"noun","pfifferling",TRUE,5.20465434633812,"m","lg"
"236","3sY63SUJ",26,"verb","dekorieren",TRUE,5.20465434633812,"m","lg"
"237","3sY63SUJ",27,"verb","bekennen",TRUE,5.20465434633812,"m","lg"
"238","3sY63SUJ",28,"noun","ruine",TRUE,5.20465434633812,"m","lg"
"239","3sY63SUJ",29,"noun","labyrinth",TRUE,5.20465434633812,"m","lg"
"240","3sY63SUJ",30,"noun","orchidee",TRUE,5.20465434633812,"m","lg"
"241","3sY63SUJ",31,"verb","schwanken",FALSE,5.20465434633812,"m","lg"
"242","3sY63SUJ",32,"noun","zucchini",TRUE,5.20465434633812,"m","lg"
"243","3sY63SUJ",33,"verb","tuermen",FALSE,5.20465434633812,"m","lg"
"244","3sY63SUJ",34,"verb","befreien",TRUE,5.20465434633812,"m","lg"
"245","3sY63SUJ",35,"noun","kajak",TRUE,5.20465434633812,"m","lg"
"246","3sY63SUJ",36,"verb","abseilen",TRUE,5.20465434633812,"m","lg"
"247","3sY63SUJ",37,"verb","tuscheln",TRUE,5.20465434633812,"m","lg"
"248","3sY63SUJ",38,"noun","hummer",TRUE,5.20465434633812,"m","lg"
"249","3sY63SUJ",39,"noun","nelke",FALSE,5.20465434633812,"m","lg"
"250","3sY63SUJ",40,"verb","betrachten",FALSE,5.20465434633812,"m","lg"
"251","3sY63SUJ",41,"noun","flunder",FALSE,5.20465434633812,"m","lg"
"252","3sY63SUJ",42,"noun","cello",TRUE,5.20465434633812,"m","lg"
"253","3ZJfiK2h",1,"noun","auge",TRUE,5.12525667351129,"w","lg"
"254","3ZJfiK2h",2,"verb","schweben",TRUE,5.12525667351129,"w","lg"
"255","3ZJfiK2h",3,"noun","moehre",TRUE,5.12525667351129,"w","lg"
"256","3ZJfiK2h",4,"noun","ameise",TRUE,5.12525667351129,"w","lg"
"257","3ZJfiK2h",5,"verb","jonglieren",TRUE,5.12525667351129,"w","lg"
"258","3ZJfiK2h",6,"noun","elch",TRUE,5.12525667351129,"w","lg"
"259","3ZJfiK2h",7,"noun","chor",TRUE,5.12525667351129,"w","lg"
"260","3ZJfiK2h",8,"verb","torkeln",TRUE,5.12525667351129,"w","lg"
"261","3ZJfiK2h",9,"verb","studieren",FALSE,5.12525667351129,"w","lg"
"262","3ZJfiK2h",10,"verb","operieren",TRUE,5.12525667351129,"w","lg"
"263","3ZJfiK2h",11,"noun","ventilator",TRUE,5.12525667351129,"w","lg"
"264","3ZJfiK2h",12,"verb","waehlen",TRUE,5.12525667351129,"w","lg"
"265","3ZJfiK2h",13,"noun","rucola",FALSE,5.12525667351129,"w","lg"
"266","3ZJfiK2h",14,"verb","scheren",TRUE,5.12525667351129,"w","lg"
"267","3ZJfiK2h",15,"noun","giraffe",TRUE,5.12525667351129,"w","lg"
"268","3ZJfiK2h",16,"noun","palme",TRUE,5.12525667351129,"w","lg"
"269","3ZJfiK2h",17,"verb","tadeln",TRUE,5.12525667351129,"w","lg"
"270","3ZJfiK2h",18,"noun","ananas",TRUE,5.12525667351129,"w","lg"
"271","3ZJfiK2h",19,"verb","empfangen",TRUE,5.12525667351129,"w","lg"
"272","3ZJfiK2h",20,"verb","verloben",FALSE,5.12525667351129,"w","lg"
"273","3ZJfiK2h",21,"noun","ozean",TRUE,5.12525667351129,"w","lg"
"274","3ZJfiK2h",22,"verb","faulenzen",TRUE,5.12525667351129,"w","lg"
"275","3ZJfiK2h",23,"noun","gazelle",TRUE,5.12525667351129,"w","lg"
"276","3ZJfiK2h",24,"verb","liefern",TRUE,5.12525667351129,"w","lg"
"277","3ZJfiK2h",25,"noun","pfifferling",FALSE,5.12525667351129,"w","lg"
"278","3ZJfiK2h",26,"verb","dekorieren",TRUE,5.12525667351129,"w","lg"
"279","3ZJfiK2h",27,"verb","bekennen",FALSE,5.12525667351129,"w","lg"
"280","3ZJfiK2h",28,"noun","ruine",TRUE,5.12525667351129,"w","lg"
"281","3ZJfiK2h",29,"noun","labyrinth",TRUE,5.12525667351129,"w","lg"
"282","3ZJfiK2h",30,"noun","orchidee",FALSE,5.12525667351129,"w","lg"
"283","3ZJfiK2h",31,"verb","schwanken",FALSE,5.12525667351129,"w","lg"
"284","3ZJfiK2h",32,"noun","zucchini",FALSE,5.12525667351129,"w","lg"
"285","3ZJfiK2h",33,"verb","tuermen",FALSE,5.12525667351129,"w","lg"
"286","3ZJfiK2h",34,"verb","befreien",TRUE,5.12525667351129,"w","lg"
"287","3ZJfiK2h",35,"noun","kajak",TRUE,5.12525667351129,"w","lg"
"288","3ZJfiK2h",36,"verb","abseilen",TRUE,5.12525667351129,"w","lg"
"289","3ZJfiK2h",37,"verb","tuscheln",FALSE,5.12525667351129,"w","lg"
"290","3ZJfiK2h",38,"noun","hummer",FALSE,5.12525667351129,"w","lg"
"291","3ZJfiK2h",39,"noun","nelke",TRUE,5.12525667351129,"w","lg"
"292","3ZJfiK2h",40,"verb","betrachten",FALSE,5.12525667351129,"w","lg"
"293","3ZJfiK2h",41,"noun","flunder",FALSE,5.12525667351129,"w","lg"
"294","3ZJfiK2h",42,"noun","cello",FALSE,5.12525667351129,"w","lg"
"295","3zN7M4pT",1,"noun","auge",TRUE,4.93360711841205,"w","lg"
"296","3zN7M4pT",2,"verb","schweben",TRUE,4.93360711841205,"w","lg"
"297","3zN7M4pT",3,"noun","moehre",TRUE,4.93360711841205,"w","lg"
"298","3zN7M4pT",4,"noun","ameise",TRUE,4.93360711841205,"w","lg"
"299","3zN7M4pT",5,"verb","jonglieren",TRUE,4.93360711841205,"w","lg"
"300","3zN7M4pT",6,"noun","elch",TRUE,4.93360711841205,"w","lg"
"301","3zN7M4pT",7,"noun","chor",TRUE,4.93360711841205,"w","lg"
"302","3zN7M4pT",8,"verb","torkeln",TRUE,4.93360711841205,"w","lg"
"303","3zN7M4pT",9,"verb","studieren",FALSE,4.93360711841205,"w","lg"
"304","3zN7M4pT",10,"verb","operieren",TRUE,4.93360711841205,"w","lg"
"305","3zN7M4pT",11,"noun","ventilator",TRUE,4.93360711841205,"w","lg"
"306","3zN7M4pT",12,"verb","waehlen",FALSE,4.93360711841205,"w","lg"
"307","3zN7M4pT",13,"noun","rucola",FALSE,4.93360711841205,"w","lg"
"308","3zN7M4pT",14,"verb","scheren",TRUE,4.93360711841205,"w","lg"
"309","3zN7M4pT",15,"noun","giraffe",TRUE,4.93360711841205,"w","lg"
"310","3zN7M4pT",16,"noun","palme",TRUE,4.93360711841205,"w","lg"
"311","3zN7M4pT",17,"verb","tadeln",TRUE,4.93360711841205,"w","lg"
"312","3zN7M4pT",18,"noun","ananas",FALSE,4.93360711841205,"w","lg"
"313","3zN7M4pT",19,"verb","empfangen",TRUE,4.93360711841205,"w","lg"
"314","3zN7M4pT",20,"verb","verloben",TRUE,4.93360711841205,"w","lg"
"315","3zN7M4pT",21,"noun","ozean",FALSE,4.93360711841205,"w","lg"
"316","3zN7M4pT",22,"verb","faulenzen",TRUE,4.93360711841205,"w","lg"
"317","3zN7M4pT",23,"noun","gazelle",FALSE,4.93360711841205,"w","lg"
"318","3zN7M4pT",24,"verb","liefern",TRUE,4.93360711841205,"w","lg"
"319","3zN7M4pT",25,"noun","pfifferling",TRUE,4.93360711841205,"w","lg"
"320","3zN7M4pT",26,"verb","dekorieren",TRUE,4.93360711841205,"w","lg"
"321","3zN7M4pT",27,"verb","bekennen",TRUE,4.93360711841205,"w","lg"
"322","3zN7M4pT",28,"noun","ruine",TRUE,4.93360711841205,"w","lg"
"323","3zN7M4pT",29,"noun","labyrinth",TRUE,4.93360711841205,"w","lg"
"324","3zN7M4pT",30,"noun","orchidee",FALSE,4.93360711841205,"w","lg"
"325","3zN7M4pT",31,"verb","schwanken",FALSE,4.93360711841205,"w","lg"
"326","3zN7M4pT",32,"noun","zucchini",TRUE,4.93360711841205,"w","lg"
"327","3zN7M4pT",33,"verb","tuermen",TRUE,4.93360711841205,"w","lg"
"328","3zN7M4pT",34,"verb","befreien",TRUE,4.93360711841205,"w","lg"
"329","3zN7M4pT",35,"noun","kajak",TRUE,4.93360711841205,"w","lg"
